geo;url;csn-fft-fe2-1.company.com;81.19.104.48;csn-url-geo.company.com;
geo;url;csn-fft-fe2-2.company.com;81.19.104.51;csn-url-geo.company.com;
geo;url;csn-fft-fe2-3.company.com;81.19.104.54;csn-url-geo.company.com;
geo;url;csn-fft-fe2-4.company.com;81.19.104.57;csn-url-geo.company.com;
geo;url;csn-fft-fe2-5.company.com;81.19.104.60;csn-url-geo.company.com;
geo;url;csn-fft-fe2-6.company.com;81.19.104.63;csn-url-geo.company.com;
geo;url;csn-fft-fe2-7.company.com;81.19.104.66;csn-url-geo.company.com;
geo;url;csn-fft-fe4-1.company.com;81.19.104.81;csn-url-geo.company.com;
geo;url;csn-fft-fe4-2.company.com;81.19.104.84;csn-url-geo.company.com;
geo;url;csn-fft-fe4-3.company.com;81.19.104.87;csn-url-geo.company.com;
geo;url;csn-fft-fe4-4.company.com;81.19.104.90;csn-url-geo.company.com;
geo;url;csn-fft-fe4-5.company.com;81.19.104.93;csn-url-geo.company.com;
geo;url;csn-fft-fe4-6.company.com;81.19.104.96;csn-url-geo.company.com;
geo;url;csn-fft-fe4-7.company.com;81.19.104.99;csn-url-geo.company.com;
geo;url;csn-fft-fe4-8.company.com;81.19.104.102;csn-url-geo.company.com;
geo;url;csn-fft-fe5-1.company.com;81.19.104.117;csn-url-geo.company.com;
geo;url;csn-fft-fe5-2.company.com;81.19.104.120;csn-url-geo.company.com;
geo;url;csn-fft-fe7-1.company.com;195.122.177.162;csn-url-geo.company.com;
geo;url;csn-fft-fe7-2.company.com;195.122.177.165;csn-url-geo.company.com;
geo;url;csn-msk-fe2-1.company.com;62.128.100.92;csn-url-geo.company.com;
geo;url;csn-msk-fe2-4.company.com;62.128.100.95;csn-url-geo.company.com;
geo;url;csn-msk-fe2-5.company.com;62.128.100.96;csn-url-geo.company.com;
geo;url;csn-msk-fe2-6.company.com;62.128.100.97;csn-url-geo.company.com;
geo;url;csn-msk-fe4-1.company.com;62.128.100.106;csn-url-geo.company.com;
geo;url;csn-msk-fe4-2.company.com;62.128.100.107;csn-url-geo.company.com;
geo;url;csn-msk-fe6-2.company.com;62.128.100.157;csn-url-geo.company.com;
geo;url;csn-msk-fe6-3.company.com;62.128.100.159;csn-url-geo.company.com;
geo;url;csn-trt-fe2-1.company.com;38.113.165.110;csn-url-geo.company.com;
geo;url;csn-trt-fe2-2.company.com;38.113.165.113;csn-url-geo.company.com;
geo;url;csn-trt-fe2-3.company.com;38.113.165.116;csn-url-geo.company.com;
geo;url;csn-trt-fe2-4.company.com;38.113.165.119;csn-url-geo.company.com;
geo;url;csn-hkg-fe2-1.company.com;27.111.185.138;csn-url-geo.company.com;
geo;url;csn-hkg-fe2-2.company.com;27.111.185.141;csn-url-geo.company.com;
geo;url;csn-hkg-fe2-3.company.com;27.111.185.144;csn-url-geo.company.com;
geo;url;csn-bjg-fe2-1.company.com;119.255.133.57;csn-url-geo.company.com;
geo;url;csn-bjg-fe2-2.company.com;119.255.133.60;csn-url-geo.company.com;
geo;url;csn-bjg-fe2-3.company.com;119.255.133.63;csn-url-geo.company.com;
geo;url;csn-fft-fe2-1.company.com;81.19.104.48;csn-url-mobile-geo.company.com;
geo;url;csn-msk-fe2-1.company.com;62.128.100.92;csn-url-mobile-geo.company.com;
geo;url;csn-trt-fe2-1.company.com;38.113.165.110;csn-url-mobile-geo.company.com;
geo;url;csn-hkg-fe2-1.company.com;27.111.185.138;csn-url-mobile-geo.company.com;
geo;url;csn-bjg-fe2-1.company.com;119.255.133.57;csn-url-mobile-geo.company.com;
